Transaction_ID,User_ID,Device_OS,Payment_Method,Transaction_Amount,Last_Step_Reached,Error_Code,Processing_Time_Sec
9173,5851,Android,Debit Card,418.04,2,Insufficient_Funds,1.473625845731133
9174,8397,Android,Digital Wallet,200.22,1,Invalid_CVV,2.2478128074505404
9175,5007,iOS,Digital Wallet,69.49,4,Invalid_CVV,6.095725362138152
9176,7076,Android,ACH,25.38,4,None,5.258340148367216
9177,6135,Web,Digital Wallet,390.79,3,None,6.7752880524580075
9178,7994,iOS,Digital Wallet,257.6,4,Timeout,1.6067477505210723
9179,8744,Web,Digital Wallet,163.61,4,Invalid_CVV,3.7218820237580674
9180,7178,iOS,ACH,414.04,4,None,1.2231529142235913
9181,7235,iOS,Debit Card,61.08,4,None,2.3692965918445785
9182,6698,Android,Debit Card,86.04,4,Timeout,0.5382022617146287
9183,7756,iOS,Debit Card,197.56,3,None,5.081192907683932
9184,6498,Android,Digital Wallet,24.38,3,Biometric_Fail,6.836237809211953
9185,8435,iOS,Credit Card,427.66,4,Invalid_CVV,6.497304489884557
9186,8275,Android,Debit Card,231.78,3,Biometric_Fail,7.4419325335876625
9187,7259,Android,ACH,298.95,2,Invalid_CVV,7.750517241385817
9188,6644,Android,Debit Card,27.9,4,None,3.885156578601608
9189,5275,iOS,Digital Wallet,433.81,4,Timeout,5.38433639075091
9190,8144,iOS,ACH,484.92,4,Invalid_CVV,2.3295556943619156
9191,6702,iOS,Digital Wallet,444.42,3,Invalid_CVV,9.42868171270431
9192,6795,Android,Credit Card,343.69,2,Timeout,5.697630343893263
9193,5242,iOS,Credit Card,397.03,4,Invalid_CVV,9.718165189388351
9194,8858,Android,Credit Card,425.05,2,Timeout,8.858609666242126
9195,8173,iOS,Credit Card,112.24,4,Invalid_CVV,7.814470382642635
9196,8034,Android,Debit Card,75.91,4,Timeout,8.516975533666745
9197,7732,Android,ACH,106.11,4,Insufficient_Funds,5.1895969009803515
9198,5170,Android,Digital Wallet,444.65,4,Biometric_Fail,1.2747148885783566
9199,5652,Android,Digital Wallet,171.59,1,Biometric_Fail,7.501220721460534
9200,6932,Android,Digital Wallet,80.85,1,Timeout,9.079155154320294
9201,7235,Web,ACH,499.8,4,None,8.750038799191616
9202,8512,Android,Credit Card,88.28,3,Biometric_Fail,7.237555962829404
9203,6109,Android,ACH,62.57,4,Invalid_CVV,1.0065560889471143
9204,6499,Web,Credit Card,417.84,2,None,3.0943120478089376
9205,7099,Web,ACH,423.37,4,Biometric_Fail,8.358407575211976
9206,7158,Android,Credit Card,277.14,1,Insufficient_Funds,2.493131254013939
9207,6972,iOS,ACH,141.18,2,None,0.8407053575262879
9208,7924,Android,Debit Card,157.3,4,Biometric_Fail,1.1608222882674524
9209,8925,iOS,Debit Card,155.25,4,None,9.505259175768112
9210,6066,Android,Debit Card,433.45,4,None,0.8695718482729584
9211,7258,Android,Debit Card,13.46,2,Invalid_CVV,5.373353991154089
9212,7035,Android,Credit Card,356.62,4,Biometric_Fail,8.296789110722619
9213,8271,Android,ACH,477.83,2,Invalid_CVV,6.259652712862938
9214,8881,Android,ACH,377.42,4,None,5.58782264946504
9215,5857,iOS,Digital Wallet,247.98,4,Biometric_Fail,1.7250588934761126
9216,8823,iOS,Digital Wallet,45.72,4,Timeout,5.183243176490302
9217,7674,Android,Debit Card,20.12,4,Biometric_Fail,6.7004707064824975
9218,6049,Android,Digital Wallet,108.07,4,Invalid_CVV,1.4610724584231303
9219,8990,Android,Debit Card,308.08,4,Invalid_CVV,4.053829768754523
9220,5298,iOS,Digital Wallet,229.83,1,Insufficient_Funds,1.2916349398597533
9221,8148,iOS,Debit Card,302.91,1,Biometric_Fail,2.814533081573966
9222,5923,Android,ACH,47.46,4,None,4.216314102714095
9223,5136,Android,Credit Card,414.74,4,Timeout,3.6056023614132164
9224,6043,iOS,Debit Card,341.14,3,Invalid_CVV,2.854627265567485
9225,7487,Android,Digital Wallet,320.68,4,Timeout,6.332442948769981
9226,5210,iOS,Digital Wallet,90.49,1,Insufficient_Funds,3.359077582097514
9227,7799,iOS,Digital Wallet,275.29,4,Insufficient_Funds,4.746476094807307
9228,6574,iOS,Debit Card,131.46,1,Biometric_Fail,2.8581267559063344
9229,7482,Android,ACH,466.59,4,Insufficient_Funds,3.1269255368493623
9230,5779,Web,Credit Card,236.04,4,Invalid_CVV,8.088687760283815
9231,6230,iOS,Digital Wallet,157.21,4,None,6.0631194100787
9232,7486,iOS,Digital Wallet,475.59,3,None,2.9232107793795463
9233,6802,Android,Debit Card,106.82,4,None,9.824669936123396
9234,7713,Web,Credit Card,249.0,4,None,7.789389372156492
9235,6065,iOS,Debit Card,89.57,4,Timeout,9.132506919223388
9236,5410,iOS,ACH,51.68,4,None,5.022800879238727
9237,8594,iOS,Credit Card,30.7,4,Insufficient_Funds,7.549423464852089
9238,7853,iOS,ACH,12.78,4,Biometric_Fail,5.3418179255549765
9239,7657,Android,Debit Card,356.17,3,Biometric_Fail,2.9349253199860663
9240,5426,Web,ACH,197.0,4,Invalid_CVV,0.947821444658786
9241,8346,Android,Debit Card,461.35,4,None,3.969846553134064
9242,6471,Web,Digital Wallet,315.16,4,Insufficient_Funds,4.341456904835363
9243,7949,Android,Digital Wallet,404.36,2,Timeout,9.330052829587213
9244,5941,Web,Digital Wallet,144.84,4,Timeout,3.9147312384045367
9245,6907,iOS,Debit Card,110.3,4,Insufficient_Funds,8.282702861309653
9246,5741,iOS,Debit Card,224.87,4,None,1.1140482397346991
9247,6392,Android,Debit Card,414.59,4,Insufficient_Funds,9.92101398768998
9248,6243,iOS,ACH,242.19,2,Insufficient_Funds,9.377074828721307
9249,6600,iOS,Digital Wallet,277.43,4,Insufficient_Funds,1.4725735158305904
9250,8938,Android,Debit Card,182.48,3,Biometric_Fail,3.467532355024993
9251,6255,iOS,Digital Wallet,298.23,4,Insufficient_Funds,5.894253650047645
9252,5327,Android,Digital Wallet,255.28,2,None,6.102364134365666
9253,6466,iOS,Debit Card,233.93,4,Timeout,9.587365125748017
9254,7099,Android,Debit Card,276.66,4,Timeout,6.2614296889016625
9255,8957,iOS,ACH,212.29,3,Invalid_CVV,5.651313484762057
9256,6966,Android,ACH,394.78,4,Timeout,6.898638755247702
9257,5375,iOS,Digital Wallet,38.7,4,Timeout,0.6085525023787846
9258,5262,Android,Debit Card,180.3,4,Insufficient_Funds,3.8548248700682586
9259,5266,Android,Debit Card,377.84,4,Timeout,6.077148577451593
9260,7406,iOS,Debit Card,185.98,3,Insufficient_Funds,1.99473700493822
9261,8388,iOS,Digital Wallet,237.43,2,Timeout,3.7723227479562556
9262,8395,iOS,Debit Card,199.15,4,Invalid_CVV,7.430805076256261
9263,6944,Android,ACH,178.38,4,Insufficient_Funds,4.848765886347155
9264,8979,Android,Credit Card,277.09,4,Insufficient_Funds,5.7196603664798635
9265,8737,iOS,Credit Card,85.96,4,Biometric_Fail,3.8137292197709787
9266,6893,Android,ACH,220.76,4,None,1.4801713565352044
9267,6901,Web,Credit Card,378.5,4,Insufficient_Funds,4.436216149271261
9268,7699,iOS,ACH,9.64,4,Invalid_CVV,3.8702612480356344
9269,8634,Android,Digital Wallet,303.41,2,Biometric_Fail,9.731783701985911
9270,6652,Android,Credit Card,491.11,1,Biometric_Fail,2.2782059644724098
9271,6444,Android,Digital Wallet,204.36,4,Biometric_Fail,7.43218396015699
9272,5045,iOS,Digital Wallet,271.87,3,Biometric_Fail,4.184073265319827
9273,8892,iOS,ACH,74.43,3,Timeout,2.0628031741397876
9274,5599,iOS,Digital Wallet,354.69,4,Insufficient_Funds,7.104468454087231
9275,5719,Android,Credit Card,211.84,4,Insufficient_Funds,6.209637200739612
9276,6912,Android,Credit Card,385.67,1,Timeout,9.120146168422757
9277,6292,iOS,ACH,67.31,4,Invalid_CVV,5.387901594449062
9278,5600,iOS,Digital Wallet,42.41,3,Biometric_Fail,8.862543415382774
9279,5380,iOS,Debit Card,144.08,1,Biometric_Fail,7.567368048992695
9280,5117,Web,Digital Wallet,91.39,2,Timeout,8.465315439939456
9281,8637,iOS,Credit Card,409.52,4,None,4.043576315928378
9282,7163,Android,Credit Card,380.15,4,Invalid_CVV,0.5484388825620578
9283,8701,Android,Credit Card,483.47,3,Biometric_Fail,9.467612508050095
9284,5259,Web,Digital Wallet,37.99,4,Invalid_CVV,3.775452954229598
9285,6098,Android,Debit Card,147.28,2,Insufficient_Funds,4.990379627870943
9286,6503,iOS,Credit Card,485.38,2,Invalid_CVV,8.819014858727547
9287,7352,Web,Digital Wallet,57.77,4,Invalid_CVV,1.3387686977621125
9288,7054,Android,ACH,247.46,4,Timeout,2.9607396137139768
9289,5365,Android,Digital Wallet,329.64,4,Biometric_Fail,4.683468811094531
9290,6657,iOS,Credit Card,117.62,4,Insufficient_Funds,5.705631703702777
9291,7570,iOS,Credit Card,389.2,4,Biometric_Fail,6.222735133300923
9292,8419,Android,Credit Card,426.84,4,Invalid_CVV,0.873774237927806
9293,6461,Web,Credit Card,201.86,4,Timeout,6.068188610517882
9294,7024,Android,Credit Card,353.56,4,Invalid_CVV,4.01259512853427
9295,8286,Web,Digital Wallet,267.71,1,Invalid_CVV,7.526792834655544
9296,7476,Android,Digital Wallet,341.7,2,Timeout,0.7694621095153547
9297,5790,iOS,Debit Card,227.71,3,Invalid_CVV,2.1243656676474023
9298,8569,Android,Digital Wallet,21.79,3,Biometric_Fail,2.595315546405904
9299,8611,Android,Credit Card,165.57,4,Insufficient_Funds,9.215668984423035
9300,5746,Android,Digital Wallet,150.95,3,Biometric_Fail,1.9400691121394558
9301,7414,Web,Digital Wallet,462.48,4,None,1.7128920201002846
9302,5312,iOS,Debit Card,222.02,3,Invalid_CVV,4.929452898941411
9303,5537,iOS,Credit Card,452.22,3,Timeout,6.459555254832629
9304,5920,Web,Debit Card,7.81,4,Timeout,2.8275109902455364
9305,6077,iOS,Credit Card,317.97,4,None,0.8497185516516711
9306,8612,Android,Credit Card,231.05,4,Invalid_CVV,9.202532892225335
9307,6490,Web,ACH,27.11,4,Timeout,5.609039180711683
9308,7912,iOS,Digital Wallet,236.54,2,Biometric_Fail,4.6212561963229835
9309,8235,Web,Credit Card,195.0,4,Insufficient_Funds,0.9707371805250251
9310,7829,iOS,ACH,110.54,4,None,1.0935081030809197
9311,7381,Android,Debit Card,44.0,3,Biometric_Fail,6.6724368129366995
9312,8618,iOS,Digital Wallet,396.22,4,None,1.0824856845195223
9313,5797,Android,Credit Card,306.18,4,Insufficient_Funds,0.9589340007899565
9314,5347,Android,ACH,297.41,1,None,0.650597357051375
9315,5272,Android,Debit Card,453.36,4,Timeout,8.259167474063613
9316,8010,Android,Debit Card,11.09,2,Invalid_CVV,2.456079598287217
9317,5719,Web,ACH,273.02,4,None,6.436418496309563
9318,6773,Android,Digital Wallet,476.61,4,None,5.002798367218144
9319,8485,Web,Credit Card,227.78,4,Timeout,4.906939296543063
9320,7547,Android,ACH,238.7,4,Timeout,8.158710567721494
9321,8164,Android,ACH,39.45,2,Invalid_CVV,9.942580457137819
9322,5684,iOS,Debit Card,353.5,4,Timeout,8.840926416730438
9323,7126,Web,ACH,382.15,4,None,2.342036839497756
9324,5621,iOS,Digital Wallet,73.83,4,Insufficient_Funds,6.6602093570061545
9325,7039,iOS,Debit Card,320.92,4,Biometric_Fail,1.5532304139667934
9326,8288,iOS,ACH,189.87,2,Biometric_Fail,5.908202914542248
9327,5946,iOS,ACH,284.56,4,Timeout,7.843482834523529
9328,7405,Web,Digital Wallet,339.06,4,None,2.702918824556666
9329,7665,iOS,Credit Card,54.88,1,Biometric_Fail,8.176865775891581
9330,5506,Web,Credit Card,153.96,4,Biometric_Fail,4.607955008926041
9331,6582,Android,Credit Card,422.02,4,Biometric_Fail,9.362930078088276
9332,8252,Web,Debit Card,88.89,4,Insufficient_Funds,3.336689437685107
9333,7623,Android,Credit Card,326.84,4,Insufficient_Funds,5.30256240299028
9334,8317,iOS,Credit Card,419.07,4,None,8.322971590340002
9335,5243,Android,Debit Card,314.31,4,Invalid_CVV,5.438280797167698
9336,5505,Android,ACH,393.68,2,None,2.2222340722479306
9337,5421,iOS,Debit Card,247.05,2,Invalid_CVV,1.5058079056334241
9338,8391,iOS,Credit Card,441.9,4,Biometric_Fail,2.64494902167631
9339,8158,iOS,Debit Card,340.23,4,Biometric_Fail,1.1345074676257063
9340,7264,iOS,Debit Card,174.16,1,Biometric_Fail,5.255369479059911
9341,8561,Android,Credit Card,262.33,3,Biometric_Fail,3.306404751330855
9342,8590,iOS,ACH,325.24,4,Invalid_CVV,4.701138063691859
9343,8349,Android,Credit Card,394.88,2,Invalid_CVV,5.7868189651043
9344,6872,Web,Debit Card,88.43,4,Insufficient_Funds,5.639595741989364
9345,8793,iOS,Credit Card,495.24,3,Timeout,6.309686141916261
9346,8056,Android,ACH,79.52,4,Insufficient_Funds,7.739575639527943
9347,6192,iOS,Digital Wallet,274.05,4,Insufficient_Funds,7.459811827812741
9348,5329,iOS,Debit Card,13.6,2,Timeout,1.0438931550582795
9349,5649,Android,ACH,222.99,4,Timeout,4.313512224617952
9350,6464,iOS,Credit Card,6.32,3,Timeout,4.971222884641305
9351,5390,iOS,Credit Card,39.76,3,Insufficient_Funds,3.7327763764276884
9352,6519,iOS,Digital Wallet,276.28,4,Invalid_CVV,7.586445175332353
9353,5380,Web,Debit Card,230.93,4,Invalid_CVV,1.124658019744575
9354,8377,Android,Credit Card,36.34,4,None,4.424888819912587
9355,5741,Web,ACH,465.96,3,Biometric_Fail,5.590345261618206
9356,7010,Web,Debit Card,178.37,4,Insufficient_Funds,4.092001104464431
9357,5819,iOS,Digital Wallet,372.7,4,Biometric_Fail,2.3641100561752957
9358,5672,iOS,ACH,481.46,4,Invalid_CVV,2.10099040398926
9359,7560,iOS,Digital Wallet,454.92,2,Biometric_Fail,1.6692745133582552
9360,6771,Android,ACH,342.87,2,Biometric_Fail,3.966875804459666
9361,7996,Android,Debit Card,13.99,4,Timeout,8.699661040574954
9362,6211,iOS,ACH,322.3,4,Timeout,6.530862337269341
9363,5929,iOS,Debit Card,46.34,2,Invalid_CVV,8.447770875886246
9364,6539,iOS,Debit Card,216.45,4,Biometric_Fail,0.6725871506192056
9365,5912,Web,ACH,457.42,2,None,7.777247186957795
9366,5643,Web,ACH,64.07,4,None,1.398336759835042
9367,5426,iOS,Debit Card,354.07,4,Invalid_CVV,7.922519738090661
9368,5501,iOS,Credit Card,145.4,4,Timeout,2.8544855414465706
9369,5729,iOS,Credit Card,85.02,4,Timeout,1.122917035839941
9370,6283,Web,ACH,123.92,3,Timeout,3.5863205689890165
9371,8584,Web,Credit Card,206.0,4,Biometric_Fail,8.922186506789004
9372,7118,iOS,Credit Card,403.67,2,Biometric_Fail,2.8986261651405094
9373,7525,iOS,Debit Card,260.0,4,Biometric_Fail,1.7526858571962232
9374,8249,iOS,Debit Card,178.33,3,Biometric_Fail,6.717244665310288
9375,5456,Android,Credit Card,92.12,4,Timeout,4.441275916780181
9376,7236,Android,Digital Wallet,130.63,4,None,7.164814589321428
9377,5290,Android,ACH,473.13,2,Insufficient_Funds,8.04704567789888
9378,8591,Web,Digital Wallet,114.64,4,None,7.026830794094103
9379,8836,iOS,Digital Wallet,166.35,4,None,2.6490051571102655
9380,5919,Android,Digital Wallet,246.65,4,None,7.067425062180148
9381,7339,iOS,Credit Card,228.73,3,Biometric_Fail,4.157467529499131
9382,6969,iOS,Debit Card,156.48,4,Invalid_CVV,1.0332546586071738
9383,5755,Android,Credit Card,12.94,4,Timeout,2.2973020926358183
9384,6658,Web,Digital Wallet,412.96,4,None,3.1747740774849307
9385,6834,Android,Credit Card,43.07,3,Biometric_Fail,8.19439589689668
9386,6306,Android,ACH,396.02,4,Timeout,3.5579387226592565
9387,6567,Android,Digital Wallet,157.04,2,Timeout,1.267182430139562
9388,6869,iOS,Credit Card,456.07,1,Insufficient_Funds,9.167425775477197
9389,5376,Android,Debit Card,251.09,2,Invalid_CVV,1.673961286175039
9390,8729,Android,Digital Wallet,10.75,4,Invalid_CVV,5.101051551683464
9391,6179,Android,Debit Card,261.41,4,None,6.630717619323529
9392,5507,Android,ACH,455.25,1,Insufficient_Funds,6.55874057055399
9393,6436,Android,ACH,24.52,3,Biometric_Fail,9.37041272312051
9394,7575,Web,Credit Card,231.68,4,Biometric_Fail,3.4361835338941584
9395,8426,iOS,Credit Card,351.29,4,Biometric_Fail,4.701613342420758
9396,5558,Web,ACH,37.74,1,Insufficient_Funds,7.5253765409281845
9397,8834,Web,Digital Wallet,120.62,3,Insufficient_Funds,8.671503790292014
9398,8258,iOS,Digital Wallet,22.09,4,Insufficient_Funds,7.271238716321392
9399,8102,Android,Digital Wallet,280.66,1,Biometric_Fail,5.577614262072761
9400,7307,iOS,ACH,408.33,4,Biometric_Fail,6.890952253375437
9401,5420,iOS,Debit Card,181.49,4,None,2.2623136416333884
9402,6552,Android,Debit Card,60.17,2,Invalid_CVV,7.389009959495088
9403,8622,Web,Digital Wallet,265.28,4,Invalid_CVV,4.971781089063523
9404,5303,iOS,Credit Card,433.88,3,None,7.719363664447714
9405,5941,Web,Credit Card,296.3,3,Timeout,5.3915294333798185
9406,8110,Android,ACH,112.85,4,None,4.268833026960336
9407,8560,Web,Credit Card,112.56,4,Biometric_Fail,3.9074829950188237
9408,8715,Web,ACH,174.1,3,Biometric_Fail,3.688369992789938
9409,7589,Web,ACH,46.55,4,None,2.4368943468576694
9410,8741,Android,Credit Card,273.22,4,Biometric_Fail,5.633252395339016
9411,6301,Web,Credit Card,486.17,4,Timeout,5.064642747547739
9412,8274,iOS,Digital Wallet,402.78,1,Biometric_Fail,7.119923142877188
9413,6089,iOS,Digital Wallet,275.56,4,Timeout,0.6633735706381237
9414,7155,iOS,Credit Card,460.64,4,Invalid_CVV,4.144250979723017
9415,7315,Android,Digital Wallet,290.74,4,None,4.397642122340859
9416,7269,iOS,Digital Wallet,400.54,4,Biometric_Fail,3.1342486806350647
9417,6827,iOS,Debit Card,96.38,4,Invalid_CVV,4.71035135757082
9418,6553,Web,Digital Wallet,100.34,4,Timeout,6.3001869836799695
9419,8161,Android,Digital Wallet,434.36,2,Insufficient_Funds,2.081018167235828
9420,5692,Web,Digital Wallet,119.35,4,Biometric_Fail,2.294428784894838
9421,5254,iOS,Debit Card,279.4,3,Invalid_CVV,5.849936609760321
9422,6478,iOS,Digital Wallet,110.55,4,Biometric_Fail,8.144535946756276
9423,7300,iOS,Debit Card,305.36,3,Timeout,5.561788953109222
9424,5256,iOS,Digital Wallet,230.8,4,Insufficient_Funds,0.6339147730340966
9425,7430,iOS,ACH,409.74,4,Biometric_Fail,2.7820264901263276
9426,5441,iOS,ACH,385.98,2,Biometric_Fail,1.1761261805674046
9427,6881,iOS,Digital Wallet,121.79,4,Timeout,6.109918334444263
9428,7646,Android,Debit Card,258.48,4,Insufficient_Funds,5.173861671070788
9429,6113,iOS,Credit Card,490.44,3,Insufficient_Funds,2.649028965489708
9430,8820,iOS,ACH,263.81,4,Biometric_Fail,3.379964336596232
9431,7437,Android,Credit Card,222.09,4,None,3.3049804662918745
9432,5581,Android,Credit Card,26.73,4,Insufficient_Funds,3.7367075437755073
9433,8115,Web,ACH,291.36,3,Biometric_Fail,9.978540155469556
9434,6735,Android,ACH,472.43,4,None,5.381546257837524
9435,8735,Web,Credit Card,453.89,2,Invalid_CVV,4.383161627083327
9436,7645,Web,Debit Card,356.78,4,Biometric_Fail,6.271283472803737
9437,5018,Android,ACH,173.03,2,Biometric_Fail,3.2263716353565206
9438,6124,Android,Digital Wallet,370.26,4,None,1.527026809231819
9439,8985,iOS,ACH,279.22,4,None,7.8552408447071285
9440,7654,Android,Digital Wallet,279.25,4,Invalid_CVV,1.20638152048551
9441,8837,Android,ACH,410.56,3,Biometric_Fail,1.3344272800270196
9442,6380,Web,Digital Wallet,122.35,4,Invalid_CVV,6.971464433822254
9443,6565,Android,Digital Wallet,292.35,2,Timeout,5.690860728670567
9444,8832,Web,Debit Card,302.9,4,Invalid_CVV,4.18718035626755
9445,7080,Web,Debit Card,463.19,4,Timeout,2.2909326390194336
9446,6993,Web,Credit Card,16.95,2,Timeout,4.837091617928103
9447,8300,iOS,ACH,242.02,2,Insufficient_Funds,4.312695955267649
9448,6547,iOS,ACH,135.29,4,Insufficient_Funds,0.5701003312783883
9449,8701,Android,ACH,419.26,1,None,7.184016801620512
9450,5861,Android,Debit Card,154.49,4,Invalid_CVV,3.9576156090997627
9451,5154,iOS,ACH,143.51,3,Insufficient_Funds,8.600208723566249
9452,8494,Android,ACH,339.72,4,Insufficient_Funds,2.025201491416451
9453,5904,Android,Credit Card,145.3,2,Biometric_Fail,5.490324777649989
9454,6269,iOS,Debit Card,204.35,2,Invalid_CVV,8.844607678951148
9455,5404,Android,Credit Card,21.21,4,Timeout,9.702714009985835
9456,5843,Web,ACH,181.45,4,Insufficient_Funds,2.780281033413088
9457,6782,Android,Credit Card,353.1,4,None,5.146991540029357
9458,6564,Android,ACH,278.41,4,Biometric_Fail,7.810832109119582
9459,6184,iOS,ACH,75.35,3,Insufficient_Funds,0.8418545372653767
9460,5746,Android,Credit Card,411.03,1,Biometric_Fail,7.90412503896491
9461,6725,Web,Credit Card,170.78,4,None,3.026961305586018
9462,8188,Android,Digital Wallet,439.61,4,Timeout,3.3675412697723766
9463,5270,iOS,ACH,421.91,3,Timeout,6.3997712781336435
9464,5769,Android,Digital Wallet,77.37,2,Biometric_Fail,1.488246075246094
9465,6715,Web,Debit Card,455.24,3,Timeout,9.523695164124003
9466,6510,iOS,Digital Wallet,42.79,4,Insufficient_Funds,9.911896886104566
9467,8956,Android,Debit Card,210.0,4,Timeout,8.096456637600134
9468,5171,iOS,Digital Wallet,88.38,4,Timeout,9.875220327409755
9469,5273,Android,Digital Wallet,63.5,4,Biometric_Fail,2.6016115788947873
9470,7306,Android,Digital Wallet,61.3,4,Timeout,2.130733711929002
9471,6158,Web,Credit Card,5.17,4,None,8.9766531957441
9472,6706,Android,Debit Card,396.97,2,Biometric_Fail,4.935330060975576
9473,8793,Android,Digital Wallet,134.63,4,Timeout,4.4064223038335415
9474,6771,Web,Digital Wallet,9.56,3,None,5.303407498315958
9475,5421,iOS,Debit Card,114.96,4,None,6.906219198627275
9476,6444,Android,Digital Wallet,32.96,3,Biometric_Fail,2.7531740184876425
9477,6209,Android,ACH,27.42,1,Timeout,6.2042387151727265
9478,7411,iOS,Credit Card,398.26,4,Insufficient_Funds,0.5482638323918511
9479,8678,iOS,Credit Card,11.45,4,Biometric_Fail,9.97849089640428
9480,7425,Android,Credit Card,433.08,4,Insufficient_Funds,3.9811967089405482
9481,8594,iOS,Digital Wallet,105.02,4,Insufficient_Funds,6.3525127400060155
9482,5579,iOS,Credit Card,476.49,4,Biometric_Fail,4.856161965452367
9483,5890,Web,ACH,379.97,4,Invalid_CVV,9.310444259919544
9484,5721,Android,ACH,126.37,4,Insufficient_Funds,4.257282841283557
9485,8267,Web,Debit Card,149.85,4,Insufficient_Funds,1.210840215889699
9486,5880,iOS,Digital Wallet,140.02,3,Timeout,6.802007972091952
9487,6121,Web,Credit Card,113.87,2,Insufficient_Funds,4.281065008122841
